y_true,y_phys,y_nn,y_total,y_lo,y_hi,substrate
10.0703,7.860321,2.103029,9.96335,3.766535758972168,22.678504943847656,SiO2
8.03364,7.860321,2.103029,9.96335,3.766535758972168,22.678504943847656,SiO2
9.03172,7.860321,2.103029,9.96335,3.766535758972168,22.678504943847656,SiO2
5.89356,7.7598515,-0.036283277,7.723568,0.0,18.348129272460938,SiN
7.43198,7.7598515,-0.036283277,7.723568,0.0,18.348129272460938,SiN
5.24964,7.7598515,-0.036283277,7.723568,0.0,18.348129272460938,SiN
5.7596,7.7598515,-0.036283277,7.723568,0.0,18.348129272460938,SiN
5.35868,7.7598515,-0.036283277,7.723568,0.0,18.348129272460938,SiN
4.55768,7.7598515,-0.036283277,7.723568,0.0,18.348129272460938,SiN
5.33228,7.7598515,-0.036283277,7.723568,0.0,18.348129272460938,SiN
4.0075,7.7598515,-0.036283277,7.723568,0.0,18.348129272460938,SiN
5.6946,7.7598515,-0.036283277,7.723568,0.0,18.348129272460938,SiN
4.59354,7.7598515,-0.036283277,7.723568,0.0,18.348129272460938,SiN
24.2104,7.6031713,-0.72073716,6.8824344,0.0,21.644229888916016,Si
23.8354,7.6031713,-0.72073716,6.8824344,0.0,21.644229888916016,Si
21.6772,7.6031713,-0.72073716,6.8824344,0.0,21.644229888916016,Si
21.5028,7.6031713,-0.72073716,6.8824344,0.0,21.644229888916016,Si
22.8526,7.6031713,-0.72073716,6.8824344,0.0,21.644229888916016,Si
21.6952,7.6031713,-0.72073716,6.8824344,0.0,21.644229888916016,Si
23.157,7.6031713,-0.72073716,6.8824344,0.0,21.644229888916016,Si
23.7292,7.6031713,-0.72073716,6.8824344,0.0,21.644229888916016,Si
21.4676,7.6031713,-0.72073716,6.8824344,0.0,21.644229888916016,Si
21.6144,7.6031713,-0.72073716,6.8824344,0.0,21.644229888916016,Si
9.5431,7.876487,-2.9907172,4.88577,0.0,17.60092544555664,SiO2
9.10694,7.876487,-2.9907172,4.88577,0.0,17.60092544555664,SiO2
7.71954,7.876487,-2.9907172,4.88577,0.0,17.60092544555664,SiO2
5.6865,7.876487,-2.9907172,4.88577,0.0,17.60092544555664,SiO2
4.8845,7.876487,-2.9907172,4.88577,0.0,17.60092544555664,SiO2
6.02008,7.876487,-2.9907172,4.88577,0.0,17.60092544555664,SiO2
6.85056,7.876487,-2.9907172,4.88577,0.0,17.60092544555664,SiO2
7.10684,7.876487,-2.9907172,4.88577,0.0,17.60092544555664,SiO2
7.93338,7.876487,-2.9907172,4.88577,0.0,17.60092544555664,SiO2
9.19964,7.876487,-2.9907172,4.88577,0.0,17.60092544555664,SiO2
1.365884,7.772197,-4.03297,3.7392268,0.0,14.363786697387695,SiN
1.278736,7.772197,-4.03297,3.7392268,0.0,14.363786697387695,SiN
2.03382,7.772197,-4.03297,3.7392268,0.0,14.363786697387695,SiN
0.953002,7.772197,-4.03297,3.7392268,0.0,14.363786697387695,SiN
4.5669,7.772197,-4.03297,3.7392268,0.0,14.363786697387695,SiN
3.79712,7.772197,-4.03297,3.7392268,0.0,14.363786697387695,SiN
3.8547,7.772197,-4.03297,3.7392268,0.0,14.363786697387695,SiN
2.9474,7.772197,-4.03297,3.7392268,0.0,14.363786697387695,SiN
2.05544,7.772197,-4.03297,3.7392268,0.0,14.363786697387695,SiN
3.99218,7.772197,-4.03297,3.7392268,0.0,14.363786697387695,SiN
8.21456,7.699494,0.50412685,8.203621,0.20535755157470703,22.965415954589844,Si
6.36982,7.699494,0.50412685,8.203621,0.20535755157470703,22.965415954589844,Si
6.09408,7.699494,0.50412685,8.203621,0.20535755157470703,22.965415954589844,Si
7.4214,7.699494,0.50412685,8.203621,0.20535755157470703,22.965415954589844,Si
6.19706,7.699494,0.50412685,8.203621,0.20535755157470703,22.965415954589844,Si
3.58688,7.9263926,-1.8400656,6.086327,0.0,18.801481246948242,SiO2
5.46262,7.9263926,-1.8400656,6.086327,0.0,18.801481246948242,SiO2
3.06468,7.9263926,-1.8400656,6.086327,0.0,18.801481246948242,SiO2
5.8881,7.9263926,-1.8400656,6.086327,0.0,18.801481246948242,SiO2
5.71382,7.9263926,-1.8400656,6.086327,0.0,18.801481246948242,SiO2
4.82424,7.9263926,-1.8400656,6.086327,0.0,18.801481246948242,SiO2
6.7333,7.9263926,-1.8400656,6.086327,0.0,18.801481246948242,SiO2
5.11686,7.9263926,-1.8400656,6.086327,0.0,18.801481246948242,SiO2
5.19086,7.9263926,-1.8400656,6.086327,0.0,18.801481246948242,SiO2
4.02808,7.9263926,-1.8400656,6.086327,0.0,18.801481246948242,SiO2
0.630918,7.8115253,-2.2697399,5.5417852,0.0,16.166345596313477,SiN
0.375784,7.8115253,-2.2697399,5.5417852,0.0,16.166345596313477,SiN
0.330232,7.8115253,-2.2697399,5.5417852,0.0,16.166345596313477,SiN
0.22022,7.8115253,-2.2697399,5.5417852,0.0,16.166345596313477,SiN
0.488842,7.8115253,-2.2697399,5.5417852,0.0,16.166345596313477,SiN
12.20772,7.66669,5.5903945,13.257084,5.258820533752441,28.018878936767578,Si
15.9068,7.66669,5.5903945,13.257084,5.258820533752441,28.018878936767578,Si
13.8504,7.66669,5.5903945,13.257084,5.258820533752441,28.018878936767578,Si
14.36336,7.66669,5.5903945,13.257084,5.258820533752441,28.018878936767578,Si
14.54602,7.66669,5.5903945,13.257084,5.258820533752441,28.018878936767578,Si
12.58248,7.877037,-1.1185373,6.7584996,0.5616850852966309,19.47365379333496,SiO2
11.04892,7.877037,-1.1185373,6.7584996,0.5616850852966309,19.47365379333496,SiO2
7.66062,7.877037,-1.1185373,6.7584996,0.5616850852966309,19.47365379333496,SiO2
10.2345,7.877037,-1.1185373,6.7584996,0.5616850852966309,19.47365379333496,SiO2
9.6047,7.877037,-1.1185373,6.7584996,0.5616850852966309,19.47365379333496,SiO2
7.02804,7.877037,-1.1185373,6.7584996,0.5616850852966309,19.47365379333496,SiO2
6.78374,7.877037,-1.1185373,6.7584996,0.5616850852966309,19.47365379333496,SiO2
7.15546,7.877037,-1.1185373,6.7584996,0.5616850852966309,19.47365379333496,SiO2
8.6519,7.877037,-1.1185373,6.7584996,0.5616850852966309,19.47365379333496,SiO2
7.59466,7.877037,-1.1185373,6.7584996,0.5616850852966309,19.47365379333496,SiO2
4.04064,7.7612696,-0.29897568,7.462294,0.0,18.086854934692383,SiN
2.40426,7.7612696,-0.29897568,7.462294,0.0,18.086854934692383,SiN
4.8765,7.7612696,-0.29897568,7.462294,0.0,18.086854934692383,SiN
2.83126,7.7612696,-0.29897568,7.462294,0.0,18.086854934692383,SiN
3.3382,7.7612696,-0.29897568,7.462294,0.0,18.086854934692383,SiN
26.229,7.6428733,16.155684,23.798557,15.800293922424316,38.56035232543945,Si
23.8522,7.6428733,16.155684,23.798557,15.800293922424316,38.56035232543945,Si
24.6066,7.6428733,16.155684,23.798557,15.800293922424316,38.56035232543945,Si
24.3796,7.6428733,16.155684,23.798557,15.800293922424316,38.56035232543945,Si
24.6118,7.6428733,16.155684,23.798557,15.800293922424316,38.56035232543945,Si
15.88576,7.8402686,3.1115944,10.951863,4.755048751831055,23.66701889038086,SiO2
17.4937,7.8402686,3.1115944,10.951863,4.755048751831055,23.66701889038086,SiO2
16.15744,7.8402686,3.1115944,10.951863,4.755048751831055,23.66701889038086,SiO2
17.76926,7.8402686,3.1115944,10.951863,4.755048751831055,23.66701889038086,SiO2
17.74274,7.8402686,3.1115944,10.951863,4.755048751831055,23.66701889038086,SiO2
14.63294,7.8402686,3.1115944,10.951863,4.755048751831055,23.66701889038086,SiO2
12.91862,7.8402686,3.1115944,10.951863,4.755048751831055,23.66701889038086,SiO2
13.4675,7.8402686,3.1115944,10.951863,4.755048751831055,23.66701889038086,SiO2
14.28236,7.8402686,3.1115944,10.951863,4.755048751831055,23.66701889038086,SiO2
15.18988,7.8402686,3.1115944,10.951863,4.755048751831055,23.66701889038086,SiO2
11.7033,7.719891,9.64396,17.363852,2.3249292373657227,27.98841094970703,SiN
7.19774,7.719891,9.64396,17.363852,2.3249292373657227,27.98841094970703,SiN
7.30576,7.719891,9.64396,17.363852,2.3249292373657227,27.98841094970703,SiN
6.9311,7.719891,9.64396,17.363852,2.3249292373657227,27.98841094970703,SiN
6.98736,7.719891,9.64396,17.363852,2.3249292373657227,27.98841094970703,SiN
34.2312,7.625987,22.76156,30.387547,22.3892822265625,45.14934158325195,Si
33.8694,7.625987,22.76156,30.387547,22.3892822265625,45.14934158325195,Si
31.6876,7.625987,22.76156,30.387547,22.3892822265625,45.14934158325195,Si
30.6562,7.625987,22.76156,30.387547,22.3892822265625,45.14934158325195,Si
29.3746,7.625987,22.76156,30.387547,22.3892822265625,45.14934158325195,Si
28.4616,7.811832,10.015067,17.826899,11.630084037780762,30.54205322265625,SiO2
29.7862,7.811832,10.015067,17.826899,11.630084037780762,30.54205322265625,SiO2
28.5392,7.811832,10.015067,17.826899,11.630084037780762,30.54205322265625,SiO2
26.8852,7.811832,10.015067,17.826899,11.630084037780762,30.54205322265625,SiO2
26.8196,7.811832,10.015067,17.826899,11.630084037780762,30.54205322265625,SiO2
24.709,7.811832,10.015067,17.826899,11.630084037780762,30.54205322265625,SiO2
23.4122,7.811832,10.015067,17.826899,11.630084037780762,30.54205322265625,SiO2
25.0266,7.811832,10.015067,17.826899,11.630084037780762,30.54205322265625,SiO2
21.837,7.811832,10.015067,17.826899,11.630084037780762,30.54205322265625,SiO2
22.3422,7.811832,10.015067,17.826899,11.630084037780762,30.54205322265625,SiO2
12.74338,7.685251,23.145561,30.830812,15.791890144348145,41.45537185668945,SiN
13.85362,7.685251,23.145561,30.830812,15.791890144348145,41.45537185668945,SiN
11.70418,7.685251,23.145561,30.830812,15.791890144348145,41.45537185668945,SiN
14.77422,7.685251,23.145561,30.830812,15.791890144348145,41.45537185668945,SiN
12.36902,7.685251,23.145561,30.830812,15.791890144348145,41.45537185668945,SiN
42.6568,7.6161394,27.148619,34.76476,26.766494750976562,49.526554107666016,Si
38.7918,7.6161394,27.148619,34.76476,26.766494750976562,49.526554107666016,Si
39.1844,7.6161394,27.148619,34.76476,26.766494750976562,49.526554107666016,Si
37.6314,7.6161394,27.148619,34.76476,26.766494750976562,49.526554107666016,Si
37.8394,7.6161394,27.148619,34.76476,26.766494750976562,49.526554107666016,Si
38.5232,7.789191,15.011343,22.800533,16.603717803955078,35.51568603515625,SiO2
35.9692,7.789191,15.011343,22.800533,16.603717803955078,35.51568603515625,SiO2
40.5932,7.789191,15.011343,22.800533,16.603717803955078,35.51568603515625,SiO2
43.5476,7.789191,15.011343,22.800533,16.603717803955078,35.51568603515625,SiO2
39.715,7.789191,15.011343,22.800533,16.603717803955078,35.51568603515625,SiO2
32.6868,7.789191,15.011343,22.800533,16.603717803955078,35.51568603515625,SiO2
32.5218,7.789191,15.011343,22.800533,16.603717803955078,35.51568603515625,SiO2
30.0376,7.789191,15.011343,22.800533,16.603717803955078,35.51568603515625,SiO2
31.1354,7.789191,15.011343,22.800533,16.603717803955078,35.51568603515625,SiO2
29.0422,7.789191,15.011343,22.800533,16.603717803955078,35.51568603515625,SiO2
17.73802,7.587976,17.268942,24.856918,16.858654022216797,39.61871337890625,Si
18.43678,7.587976,17.268942,24.856918,16.858654022216797,39.61871337890625,Si
17.8232,7.587976,17.268942,24.856918,16.858654022216797,39.61871337890625,Si
19.2218,7.587976,17.268942,24.856918,16.858654022216797,39.61871337890625,Si
19.56214,7.587976,17.268942,24.856918,16.858654022216797,39.61871337890625,Si
24.0026,7.7587028,11.3685255,19.127228,12.930413246154785,31.842382431030273,SiO2
20.7318,7.7587028,11.3685255,19.127228,12.930413246154785,31.842382431030273,SiO2
20.0544,7.7587028,11.3685255,19.127228,12.930413246154785,31.842382431030273,SiO2
18.85614,7.7587028,11.3685255,19.127228,12.930413246154785,31.842382431030273,SiO2
19.58424,7.7587028,11.3685255,19.127228,12.930413246154785,31.842382431030273,SiO2
31.288,7.696369,20.30119,27.997559,12.958636283874512,38.62211990356445,SiN
36.3638,7.696369,20.30119,27.997559,12.958636283874512,38.62211990356445,SiN
31.4274,7.696369,20.30119,27.997559,12.958636283874512,38.62211990356445,SiN
34.8918,7.696369,20.30119,27.997559,12.958636283874512,38.62211990356445,SiN
31.7296,7.696369,20.30119,27.997559,12.958636283874512,38.62211990356445,SiN
16.53868,7.625724,15.148597,22.77432,14.776057243347168,37.53611755371094,Si
17.73464,7.625724,15.148597,22.77432,14.776057243347168,37.53611755371094,Si
17.14824,7.625724,15.148597,22.77432,14.776057243347168,37.53611755371094,Si
17.47604,7.625724,15.148597,22.77432,14.776057243347168,37.53611755371094,Si
16.78842,7.625724,15.148597,22.77432,14.776057243347168,37.53611755371094,Si
19.37096,7.8206267,12.449086,20.269712,14.072897911071777,32.984867095947266,SiO2
18.74808,7.8206267,12.449086,20.269712,14.072897911071777,32.984867095947266,SiO2
20.5426,7.8206267,12.449086,20.269712,14.072897911071777,32.984867095947266,SiO2
18.64482,7.8206267,12.449086,20.269712,14.072897911071777,32.984867095947266,SiO2
18.37536,7.8206267,12.449086,20.269712,14.072897911071777,32.984867095947266,SiO2
33.2806,7.744315,22.436209,30.180523,15.141600608825684,40.805084228515625,SiN
36.1206,7.744315,22.436209,30.180523,15.141600608825684,40.805084228515625,SiN
32.7066,7.744315,22.436209,30.180523,15.141600608825684,40.805084228515625,SiN
35.5364,7.744315,22.436209,30.180523,15.141600608825684,40.805084228515625,SiN
33.1896,7.744315,22.436209,30.180523,15.141600608825684,40.805084228515625,SiN
22.4338,7.6589394,11.655454,19.314392,11.316128730773926,34.07618713378906,Si
21.5768,7.6589394,11.655454,19.314392,11.316128730773926,34.07618713378906,Si
20.9564,7.6589394,11.655454,19.314392,11.316128730773926,34.07618713378906,Si
20.0002,7.6589394,11.655454,19.314392,11.316128730773926,34.07618713378906,Si
18.0265,7.6589394,11.655454,19.314392,11.316128730773926,34.07618713378906,Si
22.568,7.878943,12.415976,20.294918,14.098103523254395,33.01007080078125,SiO2
23.2146,7.878943,12.415976,20.294918,14.098103523254395,33.01007080078125,SiO2
22.3134,7.878943,12.415976,20.294918,14.098103523254395,33.01007080078125,SiO2
23.3308,7.878943,12.415976,20.294918,14.098103523254395,33.01007080078125,SiO2
23.3734,7.878943,12.415976,20.294918,14.098103523254395,33.01007080078125,SiO2
34.0322,7.789174,22.85432,30.643494,15.604571342468262,41.2680549621582,SiN
35.2726,7.789174,22.85432,30.643494,15.604571342468262,41.2680549621582,SiN
35.0236,7.789174,22.85432,30.643494,15.604571342468262,41.2680549621582,SiN
39.667,7.789174,22.85432,30.643494,15.604571342468262,41.2680549621582,SiN
38.8788,7.789174,22.85432,30.643494,15.604571342468262,41.2680549621582,SiN
17.97366,7.687706,6.107914,13.79562,5.797356605529785,28.557415008544922,Si
17.57862,7.687706,6.107914,13.79562,5.797356605529785,28.557415008544922,Si
19.44608,7.687706,6.107914,13.79562,5.797356605529785,28.557415008544922,Si
18.95934,7.687706,6.107914,13.79562,5.797356605529785,28.557415008544922,Si
19.1414,7.687706,6.107914,13.79562,5.797356605529785,28.557415008544922,Si
19.40132,7.9331293,11.135591,19.06872,12.871905326843262,31.78387451171875,SiO2
18.26042,7.9331293,11.135591,19.06872,12.871905326843262,31.78387451171875,SiO2
17.88844,7.9331293,11.135591,19.06872,12.871905326843262,31.78387451171875,SiO2
20.1392,7.9331293,11.135591,19.06872,12.871905326843262,31.78387451171875,SiO2
19.77268,7.9331293,11.135591,19.06872,12.871905326843262,31.78387451171875,SiO2
31.3326,7.830635,21.607471,29.438107,14.399184226989746,40.06266784667969,SiN
31.9792,7.830635,21.607471,29.438107,14.399184226989746,40.06266784667969,SiN
31.3248,7.830635,21.607471,29.438107,14.399184226989746,40.06266784667969,SiN
31.794,7.830635,21.607471,29.438107,14.399184226989746,40.06266784667969,SiN
33.718,7.830635,21.607471,29.438107,14.399184226989746,40.06266784667969,SiN
15.7184,7.9828835,7.6617317,15.644615,9.447800636291504,28.359769821166992,SiO2
15.82,7.9828835,7.6617317,15.644615,9.447800636291504,28.359769821166992,SiO2
14.982,7.9828835,7.6617317,15.644615,9.447800636291504,28.359769821166992,SiO2
17.50976,7.9828835,7.6617317,15.644615,9.447800636291504,28.359769821166992,SiO2
16.76778,7.9828835,7.6617317,15.644615,9.447800636291504,28.359769821166992,SiO2
25.8048,7.8685417,17.929182,25.797724,10.758801460266113,36.42228317260742,SiN
27.1182,7.8685417,17.929182,25.797724,10.758801460266113,36.42228317260742,SiN
16.6485,7.8077893,12.690477,20.498266,14.301451683044434,33.21342086791992,SiO2
17.12974,7.8077893,12.690477,20.498266,14.301451683044434,33.21342086791992,SiO2
19.73136,7.8077893,12.690477,20.498266,14.301451683044434,33.21342086791992,SiO2
17.41968,7.8077893,12.690477,20.498266,14.301451683044434,33.21342086791992,SiO2
19.91218,7.8077893,12.690477,20.498266,14.301451683044434,33.21342086791992,SiO2
32.1708,7.7207017,21.59231,29.313011,14.274088859558105,39.93757247924805,SiN
35.0944,7.7207017,21.59231,29.313011,14.274088859558105,39.93757247924805,SiN
32.7128,7.7207017,21.59231,29.313011,14.274088859558105,39.93757247924805,SiN
32.313,7.7207017,21.59231,29.313011,14.274088859558105,39.93757247924805,SiN
30.5248,7.7207017,21.59231,29.313011,14.274088859558105,39.93757247924805,SiN
21.4168,7.8659067,15.843312,23.709219,17.512405395507812,36.424373626708984,SiO2
20.4046,7.8659067,15.843312,23.709219,17.512405395507812,36.424373626708984,SiO2
21.6992,7.8659067,15.843312,23.709219,17.512405395507812,36.424373626708984,SiO2
21.2156,7.8659067,15.843312,23.709219,17.512405395507812,36.424373626708984,SiO2
21.7202,7.8659067,15.843312,23.709219,17.512405395507812,36.424373626708984,SiO2
34.1348,7.774823,22.538488,30.313313,15.27439022064209,40.93787384033203,SiN
33.4558,7.774823,22.538488,30.313313,15.27439022064209,40.93787384033203,SiN
34.2574,7.774823,22.538488,30.313313,15.27439022064209,40.93787384033203,SiN
35.4786,7.774823,22.538488,30.313313,15.27439022064209,40.93787384033203,SiN
35.6206,7.774823,22.538488,30.313313,15.27439022064209,40.93787384033203,SiN
19.25668,7.908701,17.046778,24.955479,18.758663177490234,37.670631408691406,SiO2
22.4764,7.908701,17.046778,24.955479,18.758663177490234,37.670631408691406,SiO2
21.023,7.908701,17.046778,24.955479,18.758663177490234,37.670631408691406,SiO2
20.8722,7.908701,17.046778,24.955479,18.758663177490234,37.670631408691406,SiO2
21.497,7.908701,17.046778,24.955479,18.758663177490234,37.670631408691406,SiO2
36.5604,7.8134923,22.040466,29.853958,14.815035820007324,40.478519439697266,SiN
36.5642,7.8134923,22.040466,29.853958,14.815035820007324,40.478519439697266,SiN
35.666,7.8134923,22.040466,29.853958,14.815035820007324,40.478519439697266,SiN
37.0884,7.8134923,22.040466,29.853958,14.815035820007324,40.478519439697266,SiN
36.4574,7.8134923,22.040466,29.853958,14.815035820007324,40.478519439697266,SiN
21.0058,7.9396486,16.536444,24.476093,18.279277801513672,37.191246032714844,SiO2
21.6458,7.9396486,16.536444,24.476093,18.279277801513672,37.191246032714844,SiO2
20.277,7.9396486,16.536444,24.476093,18.279277801513672,37.191246032714844,SiO2
20.866,7.9396486,16.536444,24.476093,18.279277801513672,37.191246032714844,SiO2
21.1608,7.9396486,16.536444,24.476093,18.279277801513672,37.191246032714844,SiO2
33.3764,7.840785,20.09489,27.935677,12.896754264831543,38.560237884521484,SiN
31.477,7.840785,20.09489,27.935677,12.896754264831543,38.560237884521484,SiN
32.5958,7.840785,20.09489,27.935677,12.896754264831543,38.560237884521484,SiN
32.8008,7.840785,20.09489,27.935677,12.896754264831543,38.560237884521484,SiN
30.5206,7.840785,20.09489,27.935677,12.896754264831543,38.560237884521484,SiN
19.10812,7.9614315,14.439085,22.400517,16.20370101928711,35.11566925048828,SiO2
16.1906,7.9614315,14.439085,22.400517,16.20370101928711,35.11566925048828,SiO2
18.092,7.9614315,14.439085,22.400517,16.20370101928711,35.11566925048828,SiO2
16.22554,7.9614315,14.439085,22.400517,16.20370101928711,35.11566925048828,SiO2
17.79686,7.9614315,14.439085,22.400517,16.20370101928711,35.11566925048828,SiO2
25.524,7.8596153,16.463371,24.322987,9.284064292907715,34.947547912597656,SiN
24.706,7.8596153,16.463371,24.322987,9.284064292907715,34.947547912597656,SiN
26.3356,7.8596153,16.463371,24.322987,9.284064292907715,34.947547912597656,SiN
25.718,7.8596153,16.463371,24.322987,9.284064292907715,34.947547912597656,SiN
26.4666,7.8596153,16.463371,24.322987,9.284064292907715,34.947547912597656,SiN
25.3203,11.934118,14.548534,26.482653,18.484390258789062,41.244449615478516,Si
27.19375,11.934118,14.548534,26.482653,18.484390258789062,41.244449615478516,Si
22.61605,11.934118,14.548534,26.482653,18.484390258789062,41.244449615478516,Si
21.5147,11.934118,14.548534,26.482653,18.484390258789062,41.244449615478516,Si
21.47195,11.934118,14.548534,26.482653,18.484390258789062,41.244449615478516,Si
31.8369,11.643218,19.834867,31.478085,25.281269073486328,44.1932373046875,SiO2
29.3008,11.643218,19.834867,31.478085,25.281269073486328,44.1932373046875,SiO2
28.6305,11.643218,19.834867,31.478085,25.281269073486328,44.1932373046875,SiO2
29.00185,11.643218,19.834867,31.478085,25.281269073486328,44.1932373046875,SiO2
25.6414,11.643218,19.834867,31.478085,25.281269073486328,44.1932373046875,SiO2
38.97395,11.877785,28.55044,40.428223,25.389301300048828,51.05278396606445,SiN
38.54755,11.877785,28.55044,40.428223,25.389301300048828,51.05278396606445,SiN
39.68105,11.877785,28.55044,40.428223,25.389301300048828,51.05278396606445,SiN
39.54925,11.877785,28.55044,40.428223,25.389301300048828,51.05278396606445,SiN
40.4097,11.877785,28.55044,40.428223,25.389301300048828,51.05278396606445,SiN
40.5571,11.877785,28.55044,40.428223,25.389301300048828,51.05278396606445,SiN
33.1009,11.877785,28.55044,40.428223,25.389301300048828,51.05278396606445,SiN
40.6015,11.877785,28.55044,40.428223,25.389301300048828,51.05278396606445,SiN
41.78045,11.877785,28.55044,40.428223,25.389301300048828,51.05278396606445,SiN
35.2296,11.877785,28.55044,40.428223,25.389301300048828,51.05278396606445,SiN
26.77785,11.903675,15.92533,27.829006,19.83074188232422,42.59080123901367,Si
25.0246,11.903675,15.92533,27.829006,19.83074188232422,42.59080123901367,Si
26.14845,11.903675,15.92533,27.829006,19.83074188232422,42.59080123901367,Si
24.671,11.903675,15.92533,27.829006,19.83074188232422,42.59080123901367,Si
25.21815,11.903675,15.92533,27.829006,19.83074188232422,42.59080123901367,Si
32.0668,11.625745,20.332794,31.958538,25.761722564697266,44.67369079589844,SiO2
29.0634,11.625745,20.332794,31.958538,25.761722564697266,44.67369079589844,SiO2
30.3933,11.625745,20.332794,31.958538,25.761722564697266,44.67369079589844,SiO2
29.5283,11.625745,20.332794,31.958538,25.761722564697266,44.67369079589844,SiO2
29.01755,11.625745,20.332794,31.958538,25.761722564697266,44.67369079589844,SiO2
38.6134,11.861959,28.025785,39.887745,24.84882354736328,50.512306213378906,SiN
37.442,11.861959,28.025785,39.887745,24.84882354736328,50.512306213378906,SiN
42.92705,11.861959,28.025785,39.887745,24.84882354736328,50.512306213378906,SiN
41.2033,11.861959,28.025785,39.887745,24.84882354736328,50.512306213378906,SiN
39.5361,11.861959,28.025785,39.887745,24.84882354736328,50.512306213378906,SiN
40.67475,11.861959,28.025785,39.887745,24.84882354736328,50.512306213378906,SiN
40.287,11.861959,28.025785,39.887745,24.84882354736328,50.512306213378906,SiN
38.92415,11.861959,28.025785,39.887745,24.84882354736328,50.512306213378906,SiN
37.0807,11.861959,28.025785,39.887745,24.84882354736328,50.512306213378906,SiN
47.51445,11.861959,28.025785,39.887745,24.84882354736328,50.512306213378906,SiN
28.62725,11.8846445,17.029049,28.913692,20.915428161621094,43.67548751831055,Si
26.3297,11.8846445,17.029049,28.913692,20.915428161621094,43.67548751831055,Si
28.15445,11.8846445,17.029049,28.913692,20.915428161621094,43.67548751831055,Si
27.2043,11.8846445,17.029049,28.913692,20.915428161621094,43.67548751831055,Si
26.73065,11.8846445,17.029049,28.913692,20.915428161621094,43.67548751831055,Si
31.38645,11.611096,20.644585,32.25568,26.05886459350586,44.97083282470703,SiO2
27.2362,11.611096,20.644585,32.25568,26.05886459350586,44.97083282470703,SiO2
29.83145,11.611096,20.644585,32.25568,26.05886459350586,44.97083282470703,SiO2
34.6509,11.611096,20.644585,32.25568,26.05886459350586,44.97083282470703,SiO2
30.51855,11.611096,20.644585,32.25568,26.05886459350586,44.97083282470703,SiO2
44.1654,11.847889,27.42875,39.276638,24.237716674804688,49.90119934082031,SiN
43.6862,11.847889,27.42875,39.276638,24.237716674804688,49.90119934082031,SiN
41.0832,11.847889,27.42875,39.276638,24.237716674804688,49.90119934082031,SiN
41.02575,11.847889,27.42875,39.276638,24.237716674804688,49.90119934082031,SiN
43.8372,11.847889,27.42875,39.276638,24.237716674804688,49.90119934082031,SiN
41.86815,11.847889,27.42875,39.276638,24.237716674804688,49.90119934082031,SiN
43.55255,11.847889,27.42875,39.276638,24.237716674804688,49.90119934082031,SiN
46.8896,11.847889,27.42875,39.276638,24.237716674804688,49.90119934082031,SiN
39.88,11.847889,27.42875,39.276638,24.237716674804688,49.90119934082031,SiN
42.23325,11.847889,27.42875,39.276638,24.237716674804688,49.90119934082031,SiN
26.59055,11.871719,17.910255,29.781975,21.783710479736328,44.54376983642578,Si
26.3723,11.871719,17.910255,29.781975,21.783710479736328,44.54376983642578,Si
27.09385,11.871719,17.910255,29.781975,21.783710479736328,44.54376983642578,Si
27.60815,11.871719,17.910255,29.781975,21.783710479736328,44.54376983642578,Si
31.94715,11.599123,20.805616,32.40474,26.207923889160156,45.119895935058594,SiO2
31.89055,11.599123,20.805616,32.40474,26.207923889160156,45.119895935058594,SiO2
30.97735,11.599123,20.805616,32.40474,26.207923889160156,45.119895935058594,SiO2
31.7769,11.599123,20.805616,32.40474,26.207923889160156,45.119895935058594,SiO2
30.2876,11.599123,20.805616,32.40474,26.207923889160156,45.119895935058594,SiO2
49.22335,11.835831,26.762981,38.598812,23.559890747070312,49.22337341308594,SiN
48.7411,11.835831,26.762981,38.598812,23.559890747070312,49.22337341308594,SiN
47.65955,11.835831,26.762981,38.598812,23.559890747070312,49.22337341308594,SiN
46.49715,11.835831,26.762981,38.598812,23.559890747070312,49.22337341308594,SiN
47.23415,11.835831,26.762981,38.598812,23.559890747070312,49.22337341308594,SiN
47.37435,11.835831,26.762981,38.598812,23.559890747070312,49.22337341308594,SiN
41.3151,11.835831,26.762981,38.598812,23.559890747070312,49.22337341308594,SiN
45.78925,11.835831,26.762981,38.598812,23.559890747070312,49.22337341308594,SiN
41.61115,11.835831,26.762981,38.598812,23.559890747070312,49.22337341308594,SiN
44.77055,11.835831,26.762981,38.598812,23.559890747070312,49.22337341308594,SiN
20.0787,11.862311,18.606125,30.468437,22.470172882080078,45.23023223876953,Si
24.45265,11.862311,18.606125,30.468437,22.470172882080078,45.23023223876953,Si
24.39805,11.862311,18.606125,30.468437,22.470172882080078,45.23023223876953,Si
25.0563,11.862311,18.606125,30.468437,22.470172882080078,45.23023223876953,Si
31.0841,11.862311,18.606125,30.468437,22.470172882080078,45.23023223876953,Si
31.07235,11.589522,20.840523,32.430046,26.233230590820312,45.14520263671875,SiO2
30.4015,11.589522,20.840523,32.430046,26.233230590820312,45.14520263671875,SiO2
32.6811,11.589522,20.840523,32.430046,26.233230590820312,45.14520263671875,SiO2
30.7607,11.589522,20.840523,32.430046,26.233230590820312,45.14520263671875,SiO2
31.0149,11.589522,20.840523,32.430046,26.233230590820312,45.14520263671875,SiO2
48.97125,11.82577,26.02405,37.84982,22.810897827148438,48.47438049316406,SiN
